text,is_emergency
The can't catch my breath at all plus significant throbbing headache had me in a panic. Went straight to urgent care. My doctor said it was dehydration and nothing to worry about.,0
Experiencing minor chest pressure that came on earlier today. I lay down. Does this sound serious?,0
My mom says the lightheadedness has been there since yesterday. They sat down. Should I be worried?,0
A bit of racing heart all afternoon. Think it's stress. It went away after I rested.,0
The jaw pain started after anxiety. I sat down and it passed.,0
A bit of chest tightness all afternoon. Think it's sitting too long. Ibuprofen helped.,0
Woke up with a bit of abdominal pain. Probably alcohol last night. Feeling better now.,0
Had severe shortness of breath with can't catch my breath at all so I went to the ER. Paramedics checked me over and said it was alcohol last night. What a scare.,0
Experiencing significant trouble breathing that came on earlier today. I rested. Not sure what to do.,0
Had crushing heart pounding with numbness on my left side so I went to the ER. Doctors said it was just stress. Back home and resting.,0
Significant difficulty breathing today. I stepped outside for air. Still not sure if this is normal. Does this sound serious?,0
Dealing with slight tingling from a stressful week. I lay down and it went away after i rested.,0
Bad shortness of breath today. I drank some water. Still not sure if this is normal. Does this sound serious?,0
The disorientation has been on and off all day. Possibly eating too fast. Does this sound serious?,0
Had slight arm pain today — pretty sure it's just skipping meals. Better after drinking water.,0
The tingling has been on and off all day. Possibly a hard workout. Should I call my doctor?,0
Dealing with mild stomach cramps from a stressful week. I rested and it went away after i rested.,0
Dealing with mild chest pressure from alcohol last night. I stepped outside for air and much better after lying down.,0
My child collapsed — bad arm pain and can't catch my breath at all. Rushed to the ER. Urgent care said it was a panic attack. Relieved it wasn't more serious.,0
Noticing minor chest pressure since this morning. I sat down but I'm not sure it helped. Should I call my doctor?,1
Both racing heart and sweating today — think it's skipping meals. Passed on its own after an hour.,0
Dealing with some weakness from postural hypotension. I took antacids and better after drinking water.,0
Noticing minor shaking since this morning. I lay down but I'm not sure it helped. Any advice?,0
Concerning sweating today. I drank some water. Still not sure if this is normal. Not sure what to do.,0
The feeling faint has been on and off all day. Possibly dehydration. Has anyone else experienced this?,1
"Severe shaking and trouble breathing, plus pain radiating to my left arm. Called an ambulance. Turned out to be skipping meals. Feeling much better now.",0
The numbness on my left side plus crushing vomiting had me in a panic. Went straight to urgent care. Urgent care said it was acid reflux. Relieved it wasn't more serious.,0
Both confusion and chest tightness today — think it's not sleeping enough. Passed on its own after an hour.,0
I took ibuprofen for the bad numbness but when can't catch my breath at all started I went to the ER. Paramedics checked me over and said it was skipping meals. What a scare.,0
My neighbor says the throat tightness has been there since yesterday. They took antacids. Has anyone else experienced this?,0
Intense trouble breathing and vision darkening at the edges came on suddenly. I was convinced it was serious. Paramedics checked me over and said it was acid reflux. What a scare.,0
Dealing with minor numbness and numbness today. Not sure if it's a hard workout or something more. Should I call my doctor?,0
Having slight throbbing headache that started a little while ago. I stepped outside for air. Should I call my doctor?,0
Woke up with slight heart pounding. Probably seasonal allergies. It went away after I rested.,0
A bit of lightheadedness today. I took antacids. Still not sure if this is normal. Not sure what to do.,0
Moderate nausea today. I sat down. Still not sure if this is normal. Does this sound serious?,0
Woke up with minor arm pain. Could be eating too fast but I'm not certain. Is this something to see a doctor about?,0
Had slight trembling today — pretty sure it's just postural hypotension. Better after drinking water.,0
I took ibuprofen for the significant stomach cramps but when throat swelling started I went to the ER. Turned out to be a cold. Feeling much better now.,0
Slight chest tightness all afternoon. Think it's skipping meals. Passed on its own after an hour.,0
"Concerning confusion and weakness, plus jaw pain alongside the chest pain. Called an ambulance. Urgent care said it was anxiety. Relieved it wasn't more serious.",0
Moderate difficulty breathing today. I had a snack. Still not sure if this is normal. Any advice?,1
Mild shortness of breath all afternoon. Think it's dehydration. Ibuprofen helped.,0
My child had concerning dizziness and can't catch my breath at all — we called 911. My doctor said it was sitting too long and nothing to worry about.,0
Both abdominal pain and blurred vision today — think it's eating too fast. It went away after I rested.,0
Significant rapid heart rate today. I took ibuprofen. Still not sure if this is normal. Does this sound serious?,0
Sharp blurred vision with can't catch my breath at all. I tried stepped outside for air but it's getting worse.,1
My dad had bad disorientation and numbness on my left side — we called 911. After all the tests they cleared me — just low blood sugar.,0
Both tingling and throbbing headache today — think it's skipping meals. Better after drinking water.,0
Having sharp tingling and weakness. Also throat swelling. I rested but I'm really worried about it. Any advice?,1
My friend says the chest pressure has been there since yesterday. They rested. Does this sound serious?,0
Both severe headache and seeing spots today — think it's stress. Much better after lying down.,0
Dealing with mild chest pain from skipping meals. I had a snack and much better after lying down.,0
My neighbor has had intense numbness for hours. They rested but it's lasting longer than expected. Now pain radiating to my left arm. Does this sound serious?,1
Dealing with significant chest pressure and severe headache today. Not sure if it's the heat outside or something more. Has anyone else experienced this?,0
Sharp racing heart and throat swelling came on suddenly. I was convinced it was serious. Turned out to be a stressful week. Feeling much better now.,0
My mom had concerning nausea and one side of my face feels strange — we called 911. My doctor said it was anxiety and nothing to worry about.,0
Woke up with moderate cold sweats. Could be a stressful week but I'm not certain. Is this something to see a doctor about?,0
Dealing with a bit of rapid heart rate from seasonal allergies. I had a snack and passed on its own after an hour.,0
Dealing with mild blurred vision from seasonal allergies. I stepped outside for air and feeling better now.,0
Dealing with moderate chest pain and sweating today. Not sure if it's low blood sugar or something more. Should I be worried?,0
Having mild disorientation that started a little while ago. I sat down. Should I call my doctor?,1
Having some difficulty breathing that started a little while ago. I stepped outside for air. Any advice?,1
I drank some water for the severe heart pounding but when throat swelling started I went to the ER. The ER ran tests and said it was sitting too long. Discharged after two hours.,0
The cold sweats has been on and off all day. Possibly dehydration. Has anyone else experienced this?,1
The chest pain started after anxiety. I had a snack and it passed.,0
Had some seeing spots today — pretty sure it's just acid reflux. Feeling better now.,0
Minor vomiting all afternoon. Think it's alcohol last night. Feeling better now.,0
The chest pain has been on and off all day. Possibly a panic attack. Is this something to see a doctor about?,0
Had moderate seeing spots with difficulty forming words so I went to the ER. My doctor said it was postural hypotension and nothing to worry about.,0
Had slight chest tightness today — pretty sure it's just a stressful week. Feeling better now.,0
Had crushing feeling faint with numbness on my left side so I went to the ER. The ER ran tests and said it was anxiety. Discharged after two hours.,0
Bad shortness of breath today. I took ibuprofen. Still not sure if this is normal. Is this something to see a doctor about?,0
My coworker has intense vomiting and numbness on my left side. They drank some water but it's not going away. Does this sound serious?,1
Both chest pain and abdominal pain today — think it's stress. Much better after lying down.,0
The tingling comes and goes when I'm stressed. Probably stress. It went away after I rested.,0
I drank some water for the terrible chest tightness but when jaw pain alongside the chest pain started I went to the ER. Urgent care said it was anxiety. Relieved it wasn't more serious.,0
Dealing with some sweating and vomiting today. Not sure if it's a hard workout or something more. Should I be worried?,0
My mom had significant chest pain and throat swelling — we called 911. My doctor said it was anxiety and nothing to worry about.,0
My roommate had concerning chest pressure and numbness on my left side — we called 911. The ER ran tests and said it was a cold. Discharged after two hours.,0
Both feeling faint and chest pain today — think it's postural hypotension. Passed on its own after an hour.,0
Intense chest pain and numbness on my left side came on suddenly. I was convinced it was serious. The ER ran tests and said it was a cold. Discharged after two hours.,0
The weakness that started a few hours ago — I took deep breaths but it's getting worse. vision darkening at the edges. Should I call my doctor?,1
My neighbor collapsed — severe shortness of breath and vision darkening at the edges. Rushed to the ER. Doctors said it was just not sleeping enough. Back home and resting.,0
"Significant chest pressure and heart pounding, plus throat swelling. Called an ambulance. After all the tests they cleared me — just dehydration.",0
Dealing with some shaking from low blood sugar. I had a snack and better after drinking water.,0
Had sharp jaw pain with difficulty forming words so I went to the ER. Paramedics checked me over and said it was a stressful week. What a scare.,0
Both trouble breathing and throbbing headache today — think it's postural hypotension. Ibuprofen helped.,0
Had a bit of feeling faint today — pretty sure it's just dehydration. Feeling better now.,0
Noticing concerning throat tightness since this morning. I rested but I'm not sure it helped. Should I call my doctor?,0
Having racing heart and numbness on my left side. Tried had a snack but it keeps coming back. Is this something to see a doctor about?,1
Dealing with bad abdominal pain and rapid heart rate today. Not sure if it's seasonal allergies or something more. Is this something to see a doctor about?,0
Noticing bad dizziness since this morning. I rested but I'm not sure it helped. Not sure what to do.,0
Experiencing slight tingling that came on earlier today. I took antacids. Does this sound serious?,0
The pain radiating to my left arm plus moderate jaw pain had me in a panic. Went straight to urgent care. Doctors said it was just not sleeping enough. Back home and resting.,0
"Moderate difficulty breathing and stomach cramps, plus numbness on my left side. Called an ambulance. Paramedics checked me over and said it was low blood sugar. What a scare.",0
I took deep breaths for the severe chest pain but when numbness on my left side started I went to the ER. After all the tests they cleared me — just the heat outside.,0
Dealing with mild numbness and shortness of breath today. Not sure if it's stress or something more. Any advice?,0
Had slight shaking today — pretty sure it's just not sleeping enough. It went away after I rested.,0
Having bad heart pounding that started a little while ago. I took ibuprofen. Has anyone else experienced this?,1
The confusion comes and goes when I'm stressed. Probably too much caffeine. Ibuprofen helped.,0
My coworker says the chest tightness has been there since yesterday. They rested. Is this something to see a doctor about?,1
"Intense feeling faint and seeing spots, plus jaw pain alongside the chest pain. Called an ambulance. The ER ran tests and said it was stress. Discharged after two hours.",0
Slight numbness all afternoon. Think it's a stressful week. Much better after lying down.,0
Woke up with a bit of nausea. Probably alcohol last night. Better after drinking water.,0
Woke up with mild chest tightness. Probably not sleeping enough. Ibuprofen helped.,0
Significant throbbing headache and numbness on my left side came on suddenly. I was convinced it was serious. Urgent care said it was low blood sugar. Relieved it wasn't more serious.,0
The dizziness comes and goes when I'm stressed. Probably stress. Better after drinking water.,0
I had a snack for the concerning trembling but when vision darkening at the edges started I went to the ER. My doctor said it was alcohol last night and nothing to worry about.,0
The severe headache has been on and off all day. Possibly a panic attack. Is this something to see a doctor about?,0
Sharp arm pain and disorientation since earlier. I took ibuprofen. It keeps coming back. Is this something to see a doctor about?,1
Woke up with slight dizziness. Probably low blood sugar. Passed on its own after an hour.,0
My dad says the heart pounding has been there since yesterday. They took ibuprofen. Has anyone else experienced this?,0
Sharp weakness and vision darkening at the edges came on suddenly. I was convinced it was serious. Urgent care said it was a panic attack. Relieved it wasn't more serious.,0
The trouble breathing has been on and off all day. Possibly a panic attack. Is this something to see a doctor about?,0
The one side of my face feels strange plus intense vomiting had me in a panic. Went straight to urgent care. Urgent care said it was not sleeping enough. Relieved it wasn't more serious.,0
Noticing moderate feeling faint since this morning. I stepped outside for air but I'm not sure it helped. Should I call my doctor?,0
Bad cold sweats and difficulty forming words came on suddenly. I was convinced it was serious. After all the tests they cleared me — just a stressful week.,0
Noticing minor weakness since this morning. I stepped outside for air but I'm not sure it helped. Does this sound serious?,0
Woke up with a bit of arm pain. Could be not sleeping enough but I'm not certain. Not sure what to do.,0
Terrible stomach cramps and pain radiating to my left arm came on suddenly. I was convinced it was serious. Turned out to be acid reflux. Feeling much better now.,0
My dad says the stomach cramps has been there since yesterday. They lay down. Should I call my doctor?,1
My coworker says the disorientation has been there since yesterday. They took deep breaths. Has anyone else experienced this?,0
Had some heart pounding today — pretty sure it's just too much caffeine. It went away after I rested.,0
Experiencing some numbness that came on earlier today. I took ibuprofen. Does this sound serious?,0
My dad had terrible nausea and can't catch my breath at all — we called 911. Doctors said it was just too much caffeine. Back home and resting.,0
Significant confusion and numbness on my left side came on suddenly. I was convinced it was serious. My doctor said it was eating too fast and nothing to worry about.,0
Mild trembling all afternoon. Think it's alcohol last night. Much better after lying down.,0
Sharp shaking and vision darkening at the edges came on suddenly. I was convinced it was serious. The ER ran tests and said it was alcohol last night. Discharged after two hours.,0
The abdominal pain started after stress. I lay down and it passed.,0
Woke up with concerning severe headache. Could be eating too fast but I'm not certain. Not sure what to do.,0
Minor feeling faint all afternoon. Think it's a panic attack. Feeling better now.,0
Had moderate heart pounding and trouble breathing for the past few hours. Any advice?,0
My mom had concerning confusion and one side of my face feels strange — we called 911. Paramedics checked me over and said it was not sleeping enough. What a scare.,0
Experiencing significant difficulty breathing that came on earlier today. I took deep breaths. Is this something to see a doctor about?,0
The arm pain started after anxiety. I lay down and it passed.,0
"Terrible difficulty breathing that started suddenly, and numbness on my left side. I rested but nothing seems to be helping. Is this something to see a doctor about?",1
Moderate vomiting today. I stepped outside for air. Still not sure if this is normal. Is this something to see a doctor about?,0
My dad has had sharp heart pounding for hours. They drank some water but it's not going away. Now vision darkening at the edges. Has anyone else experienced this?,1
Severe abdominal pain and can't catch my breath at all came on suddenly. I was convinced it was serious. Doctors said it was just too much caffeine. Back home and resting.,0
Noticing concerning cold sweats since this morning. I had a snack but I'm not sure it helped. Any advice?,1
My friend had sharp confusion and numbness on my left side — we called 911. Paramedics checked me over and said it was a cold. What a scare.,0
My roommate collapsed — crushing chest tightness and can't catch my breath at all. Rushed to the ER. Turned out to be sitting too long. Feeling much better now.,0
The dizziness that started a few hours ago — I took deep breaths but it keeps coming back. difficulty forming words. Should I be worried?,1
Dealing with a bit of cold sweats from a panic attack. I took deep breaths and it went away after i rested.,0
The throat swelling plus concerning vomiting had me in a panic. Went straight to urgent care. Doctors said it was just postural hypotension. Back home and resting.,0
Mild weakness all afternoon. Think it's a cold. Feeling better now.,0
Experiencing some chest pain that came on earlier today. I took antacids. Is this something to see a doctor about?,0
Experiencing mild nausea that came on earlier today. I took antacids. Not sure what to do.,0
Concerning stomach cramps today. I took antacids. Still not sure if this is normal. Has anyone else experienced this?,0
Dealing with some severe headache from eating too fast. I stepped outside for air and much better after lying down.,0
The jaw pain alongside the chest pain plus sharp throbbing headache had me in a panic. Went straight to urgent care. My doctor said it was not sleeping enough and nothing to worry about.,0
Crushing tingling came out of nowhere. throat swelling. I drank some water but nothing seems to be helping.,1
My mom had concerning cold sweats and pain radiating to my left arm — we called 911. My doctor said it was too much caffeine and nothing to worry about.,0
Had a bit of throat tightness today — pretty sure it's just the heat outside. Passed on its own after an hour.,0
Some confusion today. I took ibuprofen. Still not sure if this is normal. Any advice?,0
My husband had intense abdominal pain and pain radiating to my left arm — we called 911. Turned out to be low blood sugar. Feeling much better now.,0
My mom has minor lightheadedness. They had a snack but it hasn't fully resolved. Should I be worried?,0
Noticing moderate vomiting since this morning. I sat down but I'm not sure it helped. Should I be worried?,0
A bit of shortness of breath all afternoon. Think it's too much caffeine. Better after drinking water.,0
My roommate had concerning sweating and pain radiating to my left arm — we called 911. Urgent care said it was too much caffeine. Relieved it wasn't more serious.,0
My wife collapsed — significant heart pounding and can't catch my breath at all. Rushed to the ER. Turned out to be a stressful week. Feeling much better now.,0
Both difficulty breathing and weakness today — think it's a panic attack. Better after drinking water.,0
Severe difficulty breathing with numbness on my left side. I tried sat down but it's lasting longer than expected.,1
Experiencing bad blurred vision that came on earlier today. I took deep breaths. Any advice?,1
My wife collapsed — concerning trouble breathing and one side of my face feels strange. Rushed to the ER. Paramedics checked me over and said it was sitting too long. What a scare.,0
My dad collapsed — significant difficulty breathing and throat swelling. Rushed to the ER. My doctor said it was a cold and nothing to worry about.,0
Had crushing disorientation with vision darkening at the edges so I went to the ER. Turned out to be postural hypotension. Feeling much better now.,0
Woke up with mild weakness. Could be stress but I'm not certain. Has anyone else experienced this?,0
Having bad blurred vision that started a little while ago. I stepped outside for air. Is this something to see a doctor about?,1
Woke up with minor blurred vision. Could be eating too fast but I'm not certain. Is this something to see a doctor about?,0
Sharp trouble breathing and throat swelling came on suddenly. I was convinced it was serious. Paramedics checked me over and said it was stress. What a scare.,0
Had a bit of difficulty breathing today — pretty sure it's just stress. Feeling better now.,0
My husband has some lightheadedness. They stepped outside for air but it hasn't fully resolved. Any advice?,1
Dealing with a bit of rapid heart rate from alcohol last night. I took ibuprofen and better after drinking water.,0
Dealing with some throat tightness and tingling today. Not sure if it's dehydration or something more. Should I be worried?,0
Started with severe chest pressure this morning. I rested but it keeps coming back. Now can't catch my breath at all. Not sure what to do.,1
The lightheadedness started after postural hypotension. I drank some water and it passed.,0
Had moderate seeing spots with can't catch my breath at all so I went to the ER. Paramedics checked me over and said it was a cold. What a scare.,0
Both jaw pain and abdominal pain today — think it's too much caffeine. It went away after I rested.,0
Significant vomiting and difficulty forming words came on suddenly. I was convinced it was serious. Paramedics checked me over and said it was a hard workout. What a scare.,0
Minor trembling all afternoon. Think it's a panic attack. Better after drinking water.,0
Both throbbing headache and sweating today — think it's alcohol last night. Better after drinking water.,0
Severe weakness and can't catch my breath at all came on suddenly. I was convinced it was serious. The ER ran tests and said it was stress. Discharged after two hours.,0
The shaking has been on and off all day. Possibly seasonal allergies. Does this sound serious?,0
Woke up with moderate weakness. Could be eating too fast but I'm not certain. Not sure what to do.,0
The one side of my face feels strange plus concerning tingling had me in a panic. Went straight to urgent care. Paramedics checked me over and said it was postural hypotension. What a scare.,0
The jaw pain alongside the chest pain plus severe shaking had me in a panic. Went straight to urgent care. After all the tests they cleared me — just dehydration.,0
My roommate collapsed — intense trembling and throat swelling. Rushed to the ER. Doctors said it was just eating too fast. Back home and resting.,0
Slight vomiting today. I sat down. Still not sure if this is normal. Any advice?,0
Significant tingling and difficulty forming words came on suddenly. I was convinced it was serious. My doctor said it was a stressful week and nothing to worry about.,0
The chest pain started after the heat outside. I lay down and it passed.,0
My husband has a bit of difficulty breathing. They stepped outside for air but it hasn't fully resolved. Has anyone else experienced this?,0
Woke up with bad trembling. Could be stress but I'm not certain. Should I be worried?,0
Severe confusion with difficulty forming words. I tried took deep breaths but I'm really worried about it.,1
Dealing with mild stomach cramps from alcohol last night. I took antacids and better after drinking water.,0
I took antacids for the crushing abdominal pain but when throat swelling started I went to the ER. The ER ran tests and said it was postural hypotension. Discharged after two hours.,0
Noticing some stomach cramps since this morning. I lay down but I'm not sure it helped. Any advice?,0
My neighbor has minor jaw pain. They took antacids but it hasn't fully resolved. Should I be worried?,0
My mom has a bit of rapid heart rate. They drank some water but it hasn't fully resolved. Should I call my doctor?,0
My dad says the heart pounding has been there since yesterday. They rested. Should I call my doctor?,0
I lay down for the severe severe headache but when can't catch my breath at all started I went to the ER. My doctor said it was a cold and nothing to worry about.,0
Dealing with a bit of shaking and vomiting today. Not sure if it's sitting too long or something more. Does this sound serious?,0
Dealing with moderate shaking and confusion today. Not sure if it's low blood sugar or something more. Has anyone else experienced this?,0
My husband has had bad trembling for hours. They sat down but it's getting worse. Now can't catch my breath at all. Should I call my doctor?,1
Some difficulty breathing all afternoon. Think it's seasonal allergies. Better after drinking water.,0
Terrible trouble breathing came out of nowhere. throat swelling. I stepped outside for air but I'm really worried about it.,1
Dealing with slight blurred vision from postural hypotension. I lay down and feeling better now.,0
Dealing with bad trouble breathing and lightheadedness today. Not sure if it's too much caffeine or something more. Not sure what to do.,0
My dad collapsed — moderate jaw pain and throat swelling. Rushed to the ER. Doctors said it was just stress. Back home and resting.,0
Dealing with significant trembling and abdominal pain today. Not sure if it's low blood sugar or something more. Does this sound serious?,0
The one side of my face feels strange plus concerning racing heart had me in a panic. Went straight to urgent care. Paramedics checked me over and said it was the heat outside. What a scare.,0
My child collapsed — bad throat tightness and difficulty forming words. Rushed to the ER. Doctors said it was just a panic attack. Back home and resting.,0
My coworker had bad difficulty breathing and pain radiating to my left arm — we called 911. Urgent care said it was low blood sugar. Relieved it wasn't more serious.,0
Had terrible disorientation with pain radiating to my left arm so I went to the ER. Doctors said it was just stress. Back home and resting.,0
My neighbor collapsed — concerning numbness and difficulty forming words. Rushed to the ER. Turned out to be a stressful week. Feeling much better now.,0
The chest tightness started after a hard workout. I stepped outside for air and it passed.,0
Noticing minor lightheadedness since this morning. I sat down but I'm not sure it helped. Is this something to see a doctor about?,0
Woke up with mild rapid heart rate. Probably eating too fast. Better after drinking water.,0
My child has sharp jaw pain and can't catch my breath at all. They took deep breaths but I'm really worried about it. Does this sound serious?,1
Had a bit of dizziness today — pretty sure it's just eating too fast. Passed on its own after an hour.,0
My roommate had concerning vomiting and vision darkening at the edges — we called 911. After all the tests they cleared me — just a stressful week.,0
Both seeing spots and throbbing headache today — think it's a panic attack. Feeling better now.,0
Having bad throbbing headache that started a little while ago. I lay down. Is this something to see a doctor about?,1
Mild rapid heart rate today. I took deep breaths. Still not sure if this is normal. Not sure what to do.,0
Had terrible disorientation with vision darkening at the edges so I went to the ER. My doctor said it was not sleeping enough and nothing to worry about.,0
Experiencing mild trembling that came on earlier today. I took deep breaths. Any advice?,0
Had moderate abdominal pain with difficulty forming words so I went to the ER. Doctors said it was just skipping meals. Back home and resting.,0
My coworker has had terrible arm pain for hours. They had a snack but I'm really worried about it. Now jaw pain alongside the chest pain. Does this sound serious?,1
The abdominal pain started after dehydration. I took antacids and it passed.,0
The vomiting comes and goes when I'm stressed. Probably anxiety. Ibuprofen helped.,0
The shortness of breath started after stress. I sat down and it passed.,0
Concerning vomiting and one side of my face feels strange came on suddenly. I was convinced it was serious. Urgent care said it was the heat outside. Relieved it wasn't more serious.,0
Experiencing some chest pressure that came on earlier today. I drank some water. Does this sound serious?,0
Started with moderate numbness this morning. I had a snack but it's not going away. Now jaw pain alongside the chest pain. Not sure what to do.,1
Had moderate cold sweats and confusion for the past few hours. Has anyone else experienced this?,0
Had some difficulty breathing and confusion for the past few hours. Any advice?,0
The sweating started after skipping meals. I rested and it passed.,0
Concerning chest pressure today. I took deep breaths. Still not sure if this is normal. Any advice?,0
Had some chest pain and sweating for the past few hours. Should I be worried?,1
The dizziness comes and goes when I'm stressed. Probably alcohol last night. Much better after lying down.,0
My husband says the trembling has been there since yesterday. They lay down. Should I be worried?,0
The throat tightness has been on and off all day. Possibly not sleeping enough. Should I be worried?,0
Dealing with minor trouble breathing from a panic attack. I lay down and it went away after i rested.,0
Woke up with slight stomach cramps. Probably stress. Passed on its own after an hour.,0
Dealing with minor heart pounding from a stressful week. I sat down and passed on its own after an hour.,0
A bit of chest tightness all afternoon. Think it's dehydration. Passed on its own after an hour.,0
Dealing with slight tingling and rapid heart rate today. Not sure if it's a cold or something more. Does this sound serious?,0
My friend had sharp arm pain and difficulty forming words — we called 911. Paramedics checked me over and said it was a cold. What a scare.,0
The throat tightness started after a panic attack. I drank some water and it passed.,0
Dealing with a bit of vomiting from acid reflux. I took ibuprofen and ibuprofen helped.,0
Dealing with bad throat tightness and lightheadedness today. Not sure if it's eating too fast or something more. Should I call my doctor?,0
"Bad dizziness and seeing spots, plus difficulty forming words. Called an ambulance. Turned out to be not sleeping enough. Feeling much better now.",0
Both difficulty breathing and racing heart today — think it's postural hypotension. It went away after I rested.,0
Woke up with slight arm pain. Probably skipping meals. Passed on its own after an hour.,0
The arm pain started after a cold. I lay down and it passed.,0
Slight heart pounding today. I lay down. Still not sure if this is normal. Is this something to see a doctor about?,0
Having abdominal pain and difficulty forming words. Tried took deep breaths but it keeps coming back. Has anyone else experienced this?,1
The seeing spots comes and goes when I'm stressed. Probably skipping meals. Ibuprofen helped.,0
Had minor feeling faint and numbness for the past few hours. Has anyone else experienced this?,0
Both chest pain and abdominal pain today — think it's not sleeping enough. Better after drinking water.,0
My husband had intense trembling and numbness on my left side — we called 911. Urgent care said it was sitting too long. Relieved it wasn't more serious.,0
Moderate sweating and pain radiating to my left arm came on suddenly. I was convinced it was serious. Turned out to be a hard workout. Feeling much better now.,0
My husband has concerning severe headache. They took antacids but it hasn't fully resolved. Not sure what to do.,0
Dealing with significant nausea and chest pressure today. Not sure if it's sitting too long or something more. Any advice?,1
The dizziness that started a few hours ago — I lay down but it's not going away. pain radiating to my left arm. Is this something to see a doctor about?,1
A bit of cold sweats all afternoon. Think it's a cold. Ibuprofen helped.,0
Had moderate trouble breathing and abdominal pain for the past few hours. Is this something to see a doctor about?,1
Crushing difficulty breathing and vision darkening at the edges came on suddenly. I was convinced it was serious. Urgent care said it was the heat outside. Relieved it wasn't more serious.,0
Woke up with bad sweating. Could be alcohol last night but I'm not certain. Has anyone else experienced this?,0
I took ibuprofen for the moderate numbness but when throat swelling started I went to the ER. Urgent care said it was a panic attack. Relieved it wasn't more serious.,0
My dad has had concerning seeing spots for hours. They sat down but I'm really worried about it. Now pain radiating to my left arm. Not sure what to do.,1
The cold sweats started after acid reflux. I drank some water and it passed.,0
Dealing with a bit of abdominal pain and chest pressure today. Not sure if it's a panic attack or something more. Does this sound serious?,0
"Significant seeing spots and disorientation, plus pain radiating to my left arm. Called an ambulance. The ER ran tests and said it was a hard workout. Discharged after two hours.",0
The lightheadedness comes and goes when I'm stressed. Probably the heat outside. Much better after lying down.,0
Terrible abdominal pain and can't catch my breath at all came on suddenly. I was convinced it was serious. My doctor said it was not sleeping enough and nothing to worry about.,0
I took ibuprofen for the sharp shortness of breath but when can't catch my breath at all started I went to the ER. After all the tests they cleared me — just low blood sugar.,0
Had severe feeling faint with jaw pain alongside the chest pain so I went to the ER. Paramedics checked me over and said it was postural hypotension. What a scare.,0
Significant jaw pain and jaw pain alongside the chest pain came on suddenly. I was convinced it was serious. Turned out to be not sleeping enough. Feeling much better now.,0
"Concerning nausea and tingling, plus throat swelling. Called an ambulance. Doctors said it was just a cold. Back home and resting.",0
The jaw pain comes and goes when I'm stressed. Probably a panic attack. It went away after I rested.,0
Sharp nausea and vision darkening at the edges came on suddenly. I was convinced it was serious. Urgent care said it was stress. Relieved it wasn't more serious.,0
Woke up with some trembling. Probably sitting too long. Passed on its own after an hour.,0
I took ibuprofen for the concerning abdominal pain but when jaw pain alongside the chest pain started I went to the ER. After all the tests they cleared me — just the heat outside.,0
My coworker has some heart pounding. They had a snack but it hasn't fully resolved. Should I call my doctor?,1
Woke up with a bit of throat tightness. Probably eating too fast. Passed on its own after an hour.,0
Dealing with slight confusion from a hard workout. I stepped outside for air and feeling better now.,0
"Bad chest pain and jaw pain, plus vision darkening at the edges. Called an ambulance. Paramedics checked me over and said it was alcohol last night. What a scare.",0
The jaw pain alongside the chest pain plus terrible numbness had me in a panic. Went straight to urgent care. Doctors said it was just too much caffeine. Back home and resting.,0
Noticing bad severe headache since this morning. I took deep breaths but I'm not sure it helped. Is this something to see a doctor about?,0
Noticing mild tingling since this morning. I took deep breaths but I'm not sure it helped. Is this something to see a doctor about?,0
Had concerning numbness with vision darkening at the edges so I went to the ER. Urgent care said it was not sleeping enough. Relieved it wasn't more serious.,0
The trembling has been on and off all day. Possibly anxiety. Should I call my doctor?,0
The feeling faint comes and goes when I'm stressed. Probably a hard workout. It went away after I rested.,0
Experiencing moderate seeing spots that came on earlier today. I took antacids. Has anyone else experienced this?,0
Woke up with slight seeing spots. Probably not sleeping enough. Much better after lying down.,0
The jaw pain alongside the chest pain plus terrible stomach cramps had me in a panic. Went straight to urgent care. After all the tests they cleared me — just stress.,0
Had minor rapid heart rate today — pretty sure it's just postural hypotension. Much better after lying down.,0
Slight sweating all afternoon. Think it's skipping meals. It went away after I rested.,0
The feeling faint started after seasonal allergies. I took antacids and it passed.,0
The vision darkening at the edges plus sharp nausea had me in a panic. Went straight to urgent care. Paramedics checked me over and said it was a stressful week. What a scare.,0
I took antacids for the crushing trouble breathing but when vision darkening at the edges started I went to the ER. Paramedics checked me over and said it was seasonal allergies. What a scare.,0
My neighbor collapsed — severe shaking and difficulty forming words. Rushed to the ER. After all the tests they cleared me — just anxiety.,0
Minor seeing spots today. I took ibuprofen. Still not sure if this is normal. Any advice?,0
Had mild throat tightness and tingling for the past few hours. Does this sound serious?,0
Woke up with concerning rapid heart rate. Could be eating too fast but I'm not certain. Should I call my doctor?,0
My friend has sharp trembling and throat swelling. They rested but nothing seems to be helping. Has anyone else experienced this?,1
My mom says the weakness has been there since yesterday. They lay down. Has anyone else experienced this?,0
Some shortness of breath all afternoon. Think it's postural hypotension. Much better after lying down.,0
My mom had concerning dizziness and difficulty forming words — we called 911. My doctor said it was sitting too long and nothing to worry about.,0
"Terrible chest pressure and jaw pain, plus numbness on my left side. Called an ambulance. After all the tests they cleared me — just anxiety.",0
Experiencing bad trouble breathing that came on earlier today. I took deep breaths. Does this sound serious?,1
Woke up with some trembling. Probably postural hypotension. Better after drinking water.,0
Dealing with slight arm pain and sweating today. Not sure if it's a panic attack or something more. Should I be worried?,0
Woke up with slight severe headache. Probably stress. Ibuprofen helped.,0
